dog_id,asc_peak_slopes_A,asc_peak_slopes_C,avg_pres_A,avg_pres_C,contact_durations_A,contact_durations_C,des_peak_slopes_A,des_peak_slopes_C,impulses_A,impulses_C,pace,paw_area_A,paw_area_C,ratio_pres2area_A,ratio_pres2area_C,std_asc_peak_slopes_A,std_asc_peak_slopes_C,std_avg_pres_A,std_avg_pres_C,std_contact_durations_A,std_contact_durations_C,std_des_peak_slopes_A,std_des_peak_slopes_C,std_impulses_A,std_impulses_C,std_paw_area_A,std_paw_area_C,std_ratio_pres2area_A,std_ratio_pres2area_C,std_step_lengths_A,std_step_lengths_C,std_vert_forces_A,std_vert_forces_C,step_lengths_A,step_lengths_C,steps_A,steps_C,vert_forces_A,vert_forces_C,Alter,Gewicht,sex,neutered,Rückenlänge,Schulterhöhe,BCS,target
T0461266,0.994,0.692,3.929,2.455,0.14,0.138,1.091,0.442,12.002,3.686,4.79,17.594,9.326,0.234,0.279,0.381,0.252,0.411,0.29,0.03,0.028,0.301,0.237,2.536,0.756,2.073,1.55,0.026,0.065,0.077,0.117,13.67,5.551,0.254,0.267,17.0,16.0,77.252,25.539,6,9.8,1,0,37.0,34.0,5.0,1
T0461266,0.605,0.588,3.71,2.45,0.172,0.148,0.898,0.374,13.038,3.539,4.23,16.64,9.336,0.224,0.279,0.349,0.124,0.315,0.448,0.047,0.048,0.253,0.125,3.085,1.561,2.698,1.894,0.105,0.051,0.031,0.071,12.104,6.452,0.258,0.236,18.0,18.0,71.086,24.361,6,9.8,1,0,37.0,34.0,5.0,1
T0461266,1.095,0.87,3.91,2.567,0.135,0.12,1.111,0.621,11.692,3.095,5.59,17.469,9.163,0.224,0.27,0.374,0.232,0.495,0.233,0.017,0.014,0.295,0.092,1.958,0.793,1.766,1.911,0.028,0.137,0.075,0.133,13.037,5.877,0.259,0.271,16.0,15.0,75.682,25.384,6,9.8,1,0,37.0,34.0,5.0,1
T0461266,0.338,0.507,3.552,2.535,0.25,0.205,0.727,0.292,15.926,5.016,3.53,16.086,9.283,0.226,0.269,0.17,0.075,0.259,0.239,0.016,0.014,0.197,0.056,3.163,0.878,2.757,1.023,0.082,0.046,0.009,0.012,11.748,3.323,0.269,0.252,17.0,17.0,61.793,24.696,6,9.8,1,0,37.0,34.0,5.0,1
T0461283,1.163,2.112,6.733,5.988,0.345,0.285,1.465,1.082,136.607,83.868,4.63,48.48,38.64,0.136,0.148,13.684,10.04,1.324,0.526,0.12,0.076,8.063,0.218,50.05,15.109,11.297,2.093,0.023,0.01,0.26,0.189,128.199,27.332,0.615,0.602,9.0,8.0,386.207,282.528,3,61.2,0,0,86.0,77.0,5.0,1
T0461283,1.426,2.544,6.599,6.312,0.33,0.275,1.282,1.252,123.98,84.652,5.05,49.13,42.447,0.138,0.148,0.413,0.474,1.15,0.432,0.094,0.013,6.661,0.192,39.988,11.076,3.625,3.091,0.02,0.005,0.244,0.036,84.47,42.815,0.648,0.669,7.0,6.0,370.088,314.26,3,61.2,0,0,86.0,77.0,5.0,1
T0461283,1.489,2.536,6.962,6.222,0.31,0.265,1.433,1.315,129.344,78.107,5.23,51.159,41.629,0.136,0.15,1.456,14.488,1.623,0.378,0.104,0.055,1.464,0.362,45.538,19.593,10.466,3.357,0.016,0.013,0.221,0.218,127.803,28.799,0.644,0.636,7.0,7.0,410.615,298.058,3,61.2,0,0,86.0,77.0,5.0,1
T0461283,1.381,1.842,6.689,5.958,0.315,0.255,1.557,1.158,131.627,77.972,5.71,53.041,42.146,0.126,0.141,0.52,0.6,1.527,0.371,0.099,0.024,6.004,0.358,44.45,17.45,9.847,9.68,0.01,0.089,0.237,0.044,118.561,68.106,0.658,0.642,7.0,7.0,405.005,280.727,3,61.2,0,0,86.0,77.0,5.0,1
T0461283,1.511,2.561,6.935,5.795,0.305,0.25,1.929,1.182,122.309,78.382,5.53,55.245,42.252,0.127,0.137,1.423,12.43,1.201,0.361,0.094,0.056,10.336,0.253,40.738,19.005,7.188,4.485,0.013,0.015,0.239,0.231,108.013,33.791,0.671,0.676,7.0,7.0,431.363,288.387,3,61.2,0,0,86.0,77.0,5.0,1
T0461395,1.732,1.055,4.936,4.144,0.2,0.188,1.84,1.141,28.214,15.894,5.17,24.334,17.742,0.2,0.222,0.335,0.189,0.124,0.296,0.01,0.022,0.329,0.28,2.309,1.337,1.423,0.957,0.015,0.021,0.012,0.01,7.964,6.547,0.411,0.42,10.0,10.0,132.437,83.2,6,19.0,1,1,48.0,49.0,6.0,0
T0461395,1.559,1.22,4.934,4.382,0.195,0.165,1.695,1.219,26.855,15.346,5.63,23.842,18.868,0.204,0.233,0.365,0.377,0.465,0.21,0.015,0.078,0.441,0.284,1.726,10.423,1.187,1.427,0.015,0.019,0.019,0.023,13.814,10.665,0.422,0.422,9.0,10.0,130.019,87.722,6,19.0,1,1,48.0,49.0,6.0,0
T0461395,1.638,1.07,4.846,4.151,0.202,0.178,1.512,1.094,27.602,17.144,5.03,24.075,18.948,0.198,0.226,0.273,0.177,0.464,0.309,0.059,0.059,0.477,0.302,7.462,2.25,3.631,1.34,0.02,0.014,0.052,0.153,26.617,10.897,0.424,0.43,10.0,8.0,132.766,86.767,6,19.0,1,1,48.0,49.0,6.0,0
T0461395,1.713,1.25,5.002,4.388,0.2,0.172,1.944,1.376,27.43,16.348,5.49,23.816,18.666,0.21,0.233,0.337,0.144,0.227,0.199,0.013,0.006,0.252,0.316,0.847,1.376,1.221,1.32,0.013,0.02,0.021,0.013,7.63,7.018,0.426,0.434,10.0,10.0,134.308,91.982,6,19.0,1,1,48.0,49.0,6.0,0
T0461395,1.83,1.256,5.078,4.358,0.188,0.172,1.625,1.19,26.726,16.777,5.36,25.313,18.214,0.198,0.236,0.392,0.195,0.234,0.356,0.007,0.036,0.174,0.368,2.096,1.627,1.678,1.418,0.021,0.013,0.018,0.017,6.632,11.556,0.439,0.432,10.0,10.0,138.277,87.84,6,19.0,1,1,48.0,49.0,6.0,0
T0461395,1.445,1.531,4.954,4.559,0.198,0.17,1.778,1.438,27.104,16.86,5.49,22.935,18.844,0.216,0.24,0.382,0.227,0.461,0.243,0.02,0.01,0.498,0.175,1.155,1.248,0.947,1.16,0.022,0.022,0.014,0.018,9.628,6.632,0.426,0.428,10.0,10.0,128.258,91.936,6,19.0,1,1,48.0,49.0,6.0,0
T0461911,0.621,0.81,4.106,3.527,0.215,0.195,0.98,0.758,24.84,13.204,5.17,24.694,17.827,0.173,0.198,0.226,0.104,0.172,0.304,0.019,0.01,0.237,0.103,2.316,1.537,2.312,1.068,0.019,0.024,0.033,0.017,13.399,5.308,0.428,0.418,10.0,10.0,107.29,68.804,14,15.6,1,0,56.0,48.0,5.0,1
T0461911,0.647,0.787,4.078,3.554,0.222,0.195,0.922,0.708,23.773,14.176,4.95,24.109,17.933,0.172,0.197,0.102,0.137,0.211,0.24,0.014,0.013,0.221,0.153,2.075,1.296,1.558,0.929,0.015,0.019,0.021,0.02,7.801,4.256,0.413,0.4,10.0,10.0,104.498,71.195,14,15.6,1,0,56.0,48.0,5.0,1
T0461912,0.341,0.327,6.345,5.168,0.87,0.85,1.478,0.958,279.931,198.418,2.24,46.135,41.67,0.136,0.125,0.142,0.467,1.419,0.258,0.267,0.03,1.506,0.425,126.268,17.357,18.705,2.179,0.544,0.007,0.151,0.062,140.801,17.788,0.531,0.498,9.0,8.0,344.298,231.272,9,76.0,0,1,117.0,85.0,6.0,1
T0461917,1.251,1.332,7.012,5.612,0.272,0.23,1.457,1.583,83.694,39.82,5.74,36.362,26.838,0.195,0.203,0.37,0.249,0.793,0.666,0.091,0.009,0.51,0.378,22.514,7.052,8.072,3.232,0.172,0.008,0.037,0.188,63.2,32.859,0.555,0.556,8.0,7.0,288.597,169.444,5,44.4,0,0,61.0,65.0,5.0,1
T0461917,1.288,1.289,6.972,5.56,0.28,0.24,1.503,1.445,84.301,42.68,5.39,37.112,27.492,0.188,0.208,0.407,0.166,0.416,0.426,0.056,0.012,0.513,0.255,20.51,3.28,7.262,1.692,0.099,0.017,0.02,0.051,53.058,14.956,0.538,0.543,8.0,8.0,289.802,169.995,5,44.4,0,0,61.0,65.0,5.0,1
T0461917,2.786,1.556,7.156,5.629,0.225,0.2,1.688,1.541,64.214,38.012,6.82,36.094,29.19,0.193,0.189,2.165,0.792,0.703,0.838,0.037,0.022,0.666,0.379,12.555,17.299,5.395,3.609,0.041,0.018,0.255,0.205,57.015,57.099,0.643,0.602,6.0,8.0,293.95,190.308,5,44.4,0,0,61.0,65.0,5.0,1
T0461917,1.792,1.224,6.726,5.848,0.25,0.255,2.322,1.474,77.124,47.408,6.1,37.57,28.259,0.183,0.2,0.467,14.017,0.735,0.704,0.083,0.032,1.474,0.527,16.725,10.184,3.917,1.068,0.028,0.027,0.067,0.257,44.433,21.018,0.589,0.589,7.0,6.0,302.446,181.676,5,44.4,0,0,61.0,65.0,5.0,1
T0461917,2.494,1.443,7.401,5.835,0.258,0.23,1.986,1.635,78.538,42.668,5.83,37.731,28.522,0.206,0.199,0.737,0.629,0.437,0.62,0.026,0.013,0.887,0.297,8.743,12.037,4.327,3.33,0.022,0.013,0.264,0.188,47.8,45.039,0.588,0.589,6.0,7.0,323.07,181.564,5,44.4,0,0,61.0,65.0,5.0,1
T0461917,1.424,1.078,6.952,5.838,0.27,0.27,2.29,1.494,75.134,47.28,5.35,36.0,27.486,0.202,0.205,0.448,0.667,0.745,0.458,0.026,0.017,0.465,0.474,21.217,12.169,8.922,5.234,0.132,0.054,0.018,0.035,84.006,38.484,0.555,0.555,8.0,8.0,280.272,170.517,5,44.4,0,0,61.0,65.0,5.0,1
T0461918,1.332,0.934,5.174,4.05,0.23,0.188,1.258,0.812,46.156,23.1,6.04,34.053,25.691,0.151,0.152,0.132,0.165,0.233,0.236,0.014,0.009,0.137,0.114,3.09,1.202,1.027,1.509,0.009,0.016,0.021,0.025,7.249,5.315,0.552,0.54,8.0,8.0,198.946,119.728,3,27.0,0,0,60.0,57.0,5.0,1
T0461918,1.16,0.977,5.154,4.069,0.225,0.18,1.255,0.858,44.82,23.586,6.15,34.058,26.188,0.156,0.158,0.263,0.159,0.216,0.366,0.007,0.02,0.199,0.13,10.672,7.136,7.156,7.428,0.08,0.181,0.023,0.015,44.394,36.48,0.547,0.55,8.0,8.0,198.773,123.266,3,27.0,0,0,60.0,57.0,5.0,1
T0461918,1.105,0.922,4.861,3.915,0.245,0.21,0.912,0.775,46.921,23.44,5.41,32.465,24.413,0.158,0.16,0.146,0.28,0.339,0.161,0.014,0.016,0.345,0.17,6.625,1.865,4.6,1.173,0.032,0.011,0.035,0.029,23.879,4.696,0.497,0.492,9.0,9.0,181.931,111.958,3,27.0,0,0,60.0,57.0,5.0,1
T0461918,1.429,1.041,5.175,3.982,0.23,0.202,1.062,0.821,49.358,25.1,5.74,34.28,26.834,0.151,0.15,0.191,0.14,0.343,0.122,0.076,0.012,0.321,0.075,5.504,3.078,3.044,0.943,0.007,0.004,0.042,0.207,25.901,7.617,0.532,0.557,7.0,6.0,205.66,120.957,3,27.0,0,0,60.0,57.0,5.0,1
T0462002,0.753,0.6,4.969,3.166,0.255,0.215,1.004,0.528,27.68,12.101,4.11,19.592,15.435,0.256,0.205,0.177,0.084,0.211,0.399,0.007,0.018,0.183,0.123,3.438,3.003,2.303,3.134,0.047,0.066,0.009,0.01,12.996,12.671,0.339,0.326,13.0,13.0,106.196,53.416,6,16.2,0,1,60.0,46.0,5.0,1
T0462002,0.815,0.606,4.881,3.232,0.245,0.21,1.01,0.522,26.492,11.876,4.23,19.419,15.035,0.247,0.212,0.128,0.066,0.338,0.101,0.088,0.012,0.337,0.073,5.47,0.499,1.207,0.948,0.02,0.018,0.008,0.126,9.809,2.897,0.339,0.332,13.0,11.0,104.831,55.431,6,16.2,0,1,60.0,46.0,5.0,1
T0462002,0.785,0.6,4.784,3.141,0.25,0.218,1.038,0.464,26.465,12.384,3.59,18.54,15.039,0.267,0.22,0.248,0.128,0.954,0.343,0.1,0.033,0.687,0.111,9.934,3.732,5.168,4.116,0.229,0.267,0.021,0.031,30.62,15.658,0.332,0.324,13.0,12.0,104.17,53.436,6,16.2,0,1,60.0,46.0,5.0,1
T0462002,0.809,0.643,4.947,3.222,0.24,0.218,1.332,0.44,26.17,12.638,4.23,19.554,15.507,0.253,0.212,0.174,0.112,0.373,0.192,0.066,0.014,0.557,0.082,4.424,1.323,1.479,1.138,0.031,0.019,0.018,0.021,8.634,4.939,0.338,0.33,13.0,12.0,109.126,55.291,6,16.2,0,1,60.0,46.0,5.0,1
T0462019,0.824,0.831,4.848,3.909,0.252,0.22,1.204,0.738,47.234,27.066,6.22,33.742,28.091,0.148,0.141,0.288,0.645,0.941,0.483,0.046,0.022,0.79,0.346,16.876,10.054,11.275,8.127,0.181,0.225,0.03,0.042,65.147,40.85,0.543,0.554,8.0,8.0,180.742,120.291,2,31.5,0,0,64.0,61.0,5.0,1
T0462019,0.715,1.132,4.654,4.135,0.29,0.227,0.982,0.858,51.496,31.749,5.46,34.638,29.239,0.134,0.146,0.269,0.871,0.399,0.484,0.066,0.032,0.18,0.302,16.726,11.877,2.73,9.601,0.014,0.518,0.034,0.207,26.616,48.146,0.516,0.534,8.0,8.0,173.228,137.365,2,31.5,0,0,64.0,61.0,5.0,1
T0462019,0.645,0.898,4.651,4.076,0.295,0.228,0.818,0.904,50.121,30.631,5.06,34.009,30.45,0.14,0.134,0.156,6.65,0.302,0.447,0.028,0.084,0.312,5.542,7.226,12.431,4.053,6.241,0.013,0.049,0.037,0.19,29.836,33.939,0.492,0.475,9.0,10.0,157.508,143.703,2,31.5,0,0,64.0,61.0,5.0,1
T0462019,0.698,0.958,4.69,4.442,0.282,0.228,1.098,1.162,55.443,31.458,5.6,35.34,28.675,0.136,0.15,0.148,0.193,0.358,0.257,0.023,0.015,0.623,0.266,8.25,7.575,2.915,6.098,0.008,0.073,0.028,0.025,29.292,31.703,0.534,0.546,8.0,8.0,181.33,141.5,2,31.5,0,0,64.0,61.0,5.0,1
T0462415,1.534,1.362,6.44,5.104,0.28,0.282,1.198,1.066,74.604,55.27,5.8,37.475,33.429,0.168,0.159,0.678,1.798,0.678,0.813,0.012,0.088,0.15,0.431,15.932,23.678,6.32,11.505,0.055,0.418,0.632,0.413,48.982,78.083,0.629,0.654,6.0,8.0,266.774,174.004,3,47.4,1,0,77.0,55.0,5.0,1
T0462415,1.48,1.362,6.092,5.245,0.29,0.282,1.102,1.046,79.384,66.57,5.85,39.068,36.842,0.156,0.142,0.396,0.461,0.419,0.586,0.018,0.015,0.327,0.35,11.827,10.672,2.331,2.55,0.01,0.014,0.395,0.4,31.209,36.238,0.658,0.7,6.0,6.0,271.603,217.61,3,47.4,1,0,77.0,55.0,5.0,1
T0463106,0.359,0.393,3.153,2.642,0.295,0.312,0.465,0.252,18.295,10.78,2.36,18.174,12.02,0.175,0.218,0.288,0.472,0.278,0.328,0.079,0.087,0.702,0.184,5.772,3.609,3.557,2.707,0.127,0.102,0.058,0.04,14.244,9.993,0.198,0.216,23.0,22.0,60.985,34.998,2,11.2,0,0,36.0,27.0,5.0,1
T0463106,0.311,0.219,3.244,2.649,0.295,0.285,0.528,0.373,18.581,9.526,2.47,17.639,12.069,0.183,0.218,0.15,0.197,0.208,0.09,0.031,0.029,0.308,0.124,3.487,1.014,2.715,0.826,0.079,0.02,0.011,0.015,9.831,2.625,0.201,0.202,23.0,22.0,60.56,32.017,2,11.2,0,0,36.0,27.0,5.0,1
T0463106,0.678,0.727,3.539,3.03,0.185,0.155,0.838,0.716,14.067,7.205,4.02,19.153,13.792,0.182,0.212,0.406,0.291,0.496,0.271,0.029,0.015,0.475,0.317,3.05,1.137,1.329,1.518,0.025,0.037,0.033,0.077,13.783,7.164,0.239,0.244,18.0,18.0,73.393,45.609,2,11.2,0,0,36.0,27.0,5.0,1
T0463106,0.834,0.771,3.628,3.06,0.19,0.155,0.798,0.734,14.289,7.414,3.97,19.47,13.72,0.184,0.224,0.242,0.159,0.228,0.24,0.024,0.014,0.248,0.144,2.248,1.337,1.444,2.343,0.017,0.114,0.024,0.045,8.289,7.79,0.243,0.238,18.0,18.0,77.914,45.69,2,11.2,0,0,36.0,27.0,5.0,1
T0463106,0.478,0.66,3.411,2.929,0.2,0.16,0.7,0.654,14.787,7.95,3.24,18.97,13.163,0.192,0.217,0.244,0.196,0.285,0.303,0.028,0.064,0.248,0.153,1.989,1.538,1.539,1.071,0.019,0.03,0.024,0.022,10.04,6.243,0.242,0.239,19.0,18.0,68.969,43.597,2,11.2,0,0,36.0,27.0,5.0,1
T0463194,1.143,0.882,4.828,3.194,0.3,0.225,0.886,0.571,50.738,26.062,4.87,30.422,24.33,0.162,0.152,0.461,0.42,0.391,0.792,0.067,0.081,0.147,0.311,10.118,14.713,1.882,3.665,0.019,0.019,0.017,0.195,11.549,34.988,0.47,0.45,8.0,10.0,163.205,80.935,6,27.0,0,1,51.0,57.0,5.0,1
T0463194,1.362,1.041,5.037,4.285,0.26,0.195,0.99,0.61,47.467,24.602,5.27,31.721,24.962,0.164,0.16,0.227,0.396,0.185,0.911,0.018,0.015,0.123,0.228,2.258,6.907,1.757,3.425,0.01,0.022,0.034,0.027,11.696,35.371,0.483,0.466,9.0,9.0,180.688,123.009,6,27.0,0,1,51.0,57.0,5.0,1
T0463194,1.285,1.159,5.073,3.75,0.25,0.192,1.112,0.656,48.195,20.651,5.38,31.333,23.55,0.163,0.161,0.349,0.349,0.457,0.911,0.036,0.009,0.163,0.183,3.356,6.826,0.92,2.927,0.015,0.02,0.02,0.039,13.643,35.042,0.505,0.496,8.0,8.0,181.633,101.62,6,27.0,0,1,51.0,57.0,5.0,1
T0463194,1.07,0.996,5.02,3.351,0.288,0.228,0.869,0.522,51.94,26.046,4.34,30.887,21.968,0.164,0.16,0.215,0.382,0.252,0.722,0.034,0.059,0.095,0.165,2.841,5.353,2.489,1.974,0.018,0.02,0.035,0.038,13.842,25.461,0.444,0.442,10.0,10.0,171.792,79.268,6,27.0,0,1,51.0,57.0,5.0,1
T0463194,1.217,0.894,4.949,3.286,0.28,0.222,1.019,0.485,50.825,17.486,4.83,30.827,20.742,0.165,0.165,0.346,0.193,0.168,0.576,0.074,0.015,0.22,0.161,10.319,7.48,1.653,5.588,0.01,0.066,0.023,0.155,11.055,33.218,0.472,0.452,9.0,8.0,175.613,72.761,6,27.0,0,1,51.0,57.0,5.0,1
T0463194,1.447,0.977,4.963,4.159,0.24,0.215,1.082,0.764,47.906,21.766,5.52,32.719,23.185,0.153,0.165,0.164,6.412,0.494,0.823,0.036,0.048,0.985,0.277,8.395,11.22,4.962,3.436,0.047,0.018,0.039,0.28,26.73,37.947,0.517,0.518,9.0,10.0,194.485,108.671,6,27.0,0,1,51.0,57.0,5.0,1
T0463194,1.479,0.953,5.252,3.305,0.262,0.21,0.988,0.572,49.273,17.838,5.23,31.505,22.65,0.166,0.167,0.37,0.415,0.219,0.816,0.066,0.01,0.18,0.228,8.416,6.002,1.672,2.592,0.007,0.023,0.027,0.2,16.308,30.035,0.512,0.486,8.0,7.0,183.57,76.064,6,27.0,0,1,51.0,57.0,5.0,1
T0463202,1.165,2.815,5.821,5.602,0.255,0.235,1.352,1.017,61.669,48.749,5.04,37.8,28.516,0.152,0.189,0.64,1.305,0.724,1.375,0.062,0.03,0.317,0.226,19.432,17.251,6.149,4.904,0.018,0.024,0.154,0.137,59.428,63.411,0.523,0.522,9.0,7.0,233.566,198.975,5,34.0,0,0,56.0,67.0,5.0,1
T0463202,1.64,1.859,5.756,4.522,0.21,0.265,1.892,1.03,67.621,37.062,5.39,42.335,26.32,0.131,0.176,0.674,1.599,0.877,1.261,0.067,0.021,3.822,0.207,22.888,16.379,4.281,4.845,0.015,0.025,0.163,0.06,67.331,60.18,0.509,0.528,9.0,8.0,269.584,135.426,5,34.0,0,0,56.0,67.0,5.0,1
T0463202,1.154,1.354,5.503,4.61,0.29,0.312,1.117,0.648,64.685,44.232,4.24,36.675,23.714,0.135,0.206,0.786,1.247,0.54,1.327,0.056,0.076,0.542,0.602,13.686,22.301,8.879,9.953,0.057,0.111,0.085,0.133,59.658,77.294,0.472,0.441,9.0,10.0,205.507,117.116,5,34.0,0,0,56.0,67.0,5.0,1
T0463202,0.886,0.511,5.286,3.628,0.3,0.305,1.209,0.544,71.1,35.647,3.95,36.098,23.565,0.152,0.19,0.719,0.976,0.624,1.233,0.105,0.09,0.504,0.192,18.788,23.674,3.319,9.494,0.016,0.515,0.074,0.159,38.7,62.425,0.434,0.475,9.0,8.0,213.302,88.422,5,34.0,0,0,56.0,67.0,5.0,1
T0463566,1.715,1.282,4.424,3.4,0.14,0.112,1.589,1.449,14.971,5.796,6.06,20.73,13.144,0.216,0.272,0.396,0.208,0.259,0.21,0.013,0.009,0.268,0.316,1.176,0.601,1.14,1.426,0.017,0.041,0.02,0.017,8.045,5.908,0.351,0.346,12.0,12.0,102.778,49.355,4,12.8,0,0,35.0,22.0,5.0,1
T0463566,1.182,0.95,4.453,3.406,0.175,0.155,1.084,0.812,16.973,7.049,4.92,20.933,12.282,0.211,0.271,0.777,0.578,0.439,0.475,0.022,0.028,0.533,0.314,1.92,2.64,1.86,3.207,0.022,0.249,0.091,0.059,17.798,12.138,0.313,0.3,13.0,15.0,98.4,44.024,4,12.8,0,0,35.0,22.0,5.0,1
T0463566,1.514,1.085,4.535,3.468,0.14,0.125,1.373,1.279,15.304,6.275,5.83,21.169,12.332,0.218,0.281,0.483,0.262,0.292,0.518,0.01,0.021,0.317,0.321,2.569,1.702,2.712,3.224,0.026,0.236,0.022,0.026,16.898,12.845,0.352,0.346,13.0,13.0,107.563,46.066,4,12.8,0,0,35.0,22.0,5.0,1
T0463566,0.996,0.858,3.996,3.172,0.19,0.16,1.082,0.712,18.628,7.131,4.4,20.482,12.323,0.208,0.275,0.59,0.246,0.422,0.4,0.029,0.029,0.339,0.346,1.454,1.197,1.357,1.522,0.018,0.049,0.054,0.044,14.79,6.665,0.308,0.292,14.0,15.0,89.46,42.457,4,12.8,0,0,35.0,22.0,5.0,1
T0463566,1.415,1.086,4.348,3.37,0.155,0.138,1.262,1.068,15.92,6.418,5.32,20.37,12.141,0.216,0.286,0.27,0.105,0.207,0.241,0.008,0.007,0.221,0.122,0.464,0.508,0.837,1.478,0.013,0.055,0.016,0.02,5.045,3.303,0.324,0.311,14.0,14.0,99.813,44.576,4,12.8,0,0,35.0,22.0,5.0,1
T0463566,1.156,0.865,4.135,3.261,0.19,0.155,1.01,0.881,18.059,6.866,4.37,20.374,11.334,0.205,0.283,0.223,0.167,0.268,0.565,0.01,0.022,0.16,0.149,1.259,1.724,1.198,2.144,0.019,0.039,0.019,0.023,7.716,9.539,0.296,0.285,15.0,15.0,96.037,42.645,4,12.8,0,0,35.0,22.0,5.0,1
T0463567,0.953,0.871,4.238,3.535,0.25,0.185,0.635,0.776,42.138,18.095,5.78,35.67,24.184,0.12,0.143,0.339,0.119,0.24,0.446,0.015,0.009,0.049,0.093,5.253,2.437,1.732,4.437,0.007,0.098,0.028,0.022,14.506,13.023,0.473,0.47,9.0,9.0,169.432,96.193,2,25.2,0,0,54.0,55.0,5.0,1
T0463567,1.094,0.742,3.98,3.166,0.235,0.2,0.636,0.502,37.013,17.319,5.99,35.648,23.102,0.113,0.14,0.282,0.255,0.175,0.207,0.081,0.02,0.12,0.157,8.351,5.308,2.153,6.748,0.006,0.244,0.023,0.159,12.268,24.438,0.498,0.489,9.0,8.0,157.821,80.818,2,25.2,0,0,54.0,55.0,5.0,1
T0463567,0.973,0.733,4.026,3.373,0.26,0.2,0.603,0.616,45.53,18.997,5.51,34.59,25.147,0.114,0.142,0.228,0.181,0.214,0.146,0.01,0.004,0.098,0.078,6.222,1.343,2.593,1.471,0.006,0.011,0.046,0.012,18.603,5.933,0.464,0.456,9.0,9.0,169.537,92.667,2,25.2,0,0,54.0,55.0,5.0,1
T0463567,0.845,0.768,4.104,3.358,0.24,0.195,0.715,0.669,37.369,18.468,5.87,32.763,24.75,0.118,0.142,0.434,0.182,0.385,0.257,0.086,0.015,0.197,0.159,13.298,2.503,5.472,2.192,0.048,0.007,0.017,0.142,24.766,12.836,0.492,0.507,9.0,8.0,143.928,92.036,2,25.2,0,0,54.0,55.0,5.0,1
T0463587,1.244,1.236,5.192,4.311,0.245,0.205,1.14,0.868,47.633,24.601,5.91,31.093,24.836,0.171,0.17,0.112,0.319,0.322,0.176,0.089,0.017,0.477,0.081,11.39,1.784,2.033,1.692,0.011,0.011,0.017,0.209,17.246,11.275,0.517,0.543,8.0,6.0,181.928,118.254,6,26.0,1,1,52.0,38.0,5.0,1
T0463587,0.857,0.806,4.995,4.171,0.29,0.222,0.972,0.79,51.365,22.04,5.17,29.936,20.194,0.171,0.232,0.136,0.201,0.208,0.64,0.071,0.035,0.308,0.261,12.033,9.75,6.063,8.095,0.049,0.139,0.021,0.161,37.318,40.614,0.492,0.52,9.0,8.0,173.326,96.2,6,26.0,1,1,52.0,38.0,5.0,1
T0463587,1.01,1.029,5.314,4.434,0.265,0.21,1.144,0.955,47.486,26.53,5.35,29.998,24.823,0.173,0.176,0.197,0.157,0.226,0.152,0.075,0.01,0.293,0.13,10.827,1.461,1.098,0.699,0.008,0.006,0.018,0.196,9.561,7.209,0.5,0.498,8.0,7.0,174.413,123.396,6,26.0,1,1,52.0,38.0,5.0,1
T0463853,0.84,1.162,3.502,3.109,0.125,0.105,0.618,0.652,4.174,1.946,5.01,8.666,5.946,0.418,0.498,0.248,0.556,0.543,0.688,0.017,0.012,0.366,0.343,1.638,1.174,1.92,1.7,0.084,0.139,0.034,0.044,10.572,9.486,0.223,0.238,18.0,18.0,30.374,19.47,8,3.8,0,1,30.0,31.0,5.0,1
T0463961,0.53,0.786,4.32,3.596,0.27,0.24,0.784,0.577,32.984,18.553,4.14,24.959,19.067,0.182,0.194,0.112,0.229,0.323,0.301,0.062,0.057,0.281,0.174,7.921,2.665,4.802,1.311,0.071,0.021,0.047,0.155,25.685,8.362,0.38,0.379,11.0,9.0,115.646,74.74,8,18.0,0,1,52.0,49.0,5.0,1
T0463961,0.516,0.767,4.247,3.473,0.29,0.26,0.784,0.456,33.241,16.567,3.88,24.578,17.403,0.175,0.208,0.155,0.117,0.171,0.184,0.032,0.032,0.162,0.091,2.989,2.785,1.372,0.996,0.007,0.016,0.031,0.027,10.264,4.748,0.364,0.366,11.0,11.0,112.069,68.448,8,18.0,0,1,52.0,49.0,5.0,1
T0463961,0.648,0.767,4.281,3.766,0.285,0.23,0.624,0.666,33.346,18.3,4.24,24.519,18.682,0.175,0.202,0.136,0.133,0.25,0.195,0.021,0.043,0.17,0.169,3.197,1.508,1.163,1.892,0.015,0.026,0.033,0.03,7.042,9.152,0.41,0.393,10.0,10.0,116.041,76.97,8,18.0,0,1,52.0,49.0,5.0,1
T0463961,0.326,0.663,4.11,3.488,0.36,0.36,0.567,0.284,38.014,21.603,3.24,23.856,16.545,0.178,0.205,0.109,0.224,0.207,0.18,0.039,0.048,0.118,0.141,8.734,3.281,4.064,1.287,0.069,0.024,0.032,0.038,17.859,3.948,0.333,0.356,12.0,12.0,99.671,59.008,8,18.0,0,1,52.0,49.0,5.0,1
T0464257,0.762,0.806,4.558,3.657,0.27,0.222,0.777,0.758,40.823,20.082,4.52,29.356,21.744,0.157,0.166,0.153,0.101,0.171,0.229,0.014,0.012,0.158,0.119,2.43,1.352,1.095,1.321,0.011,0.02,0.014,0.018,5.018,4.983,0.415,0.404,10.0,10.0,145.42,89.334,4,24.0,1,1,34.0,53.0,5.0,1
